run_id,barangay,current_burden,past_8w_avg,forecast_burden,surge_score,method
621b4307-28a6-486e-9716-02435373d348,dumoy,0.0,0.125,2.8580861896790006,2.540521057492445,arima
621b4307-28a6-486e-9716-02435373d348,dumoy,0.0,0.125,5.722792220637458,5.086926418344407,prophet
621b4307-28a6-486e-9716-02435373d348,eden,0.0,0.0,0.4783407848835147,0.4783407848835147,arima
621b4307-28a6-486e-9716-02435373d348,eden,0.0,0.0,0.9577894929937167,0.9577894929937167,prophet
621b4307-28a6-486e-9716-02435373d348,fatima,0.0,0.125,0.13154371584296656,0.11692774741597028,arima
621b4307-28a6-486e-9716-02435373d348,fatima,0.0,0.125,0.26339211057327216,0.23412632050957527,prophet
621b4307-28a6-486e-9716-02435373d348,gatungan,1.0,0.125,0.19133631395340592,0.1700767235141386,arima
621b4307-28a6-486e-9716-02435373d348,gatungan,1.0,0.125,0.38311579719748673,0.34054737528665485,prophet
621b4307-28a6-486e-9716-02435373d348,gov paciano bangoy,2.0,0.375,1.279561599563402,0.9305902542279287,arima
621b4307-28a6-486e-9716-02435373d348,gov paciano bangoy,2.0,0.375,2.5620868937581927,1.8633359227332311,prophet
621b4307-28a6-486e-9716-02435373d348,gov vicente duterte,0.0,0.0,1.29152011918549,1.29152011918549,arima
621b4307-28a6-486e-9716-02435373d348,gov vicente duterte,0.0,0.0,2.5860316310830354,2.5860316310830354,prophet
621b4307-28a6-486e-9716-02435373d348,gumalang,2.0,0.375,0.645760059592745,0.46964367970381454,arima
621b4307-28a6-486e-9716-02435373d348,gumalang,2.0,0.375,1.2930158155415177,0.9403751385756492,prophet
621b4307-28a6-486e-9716-02435373d348,gumitan,0.0,0.0,0.10762667659879083,0.10762667659879083,arima
621b4307-28a6-486e-9716-02435373d348,gumitan,0.0,0.0,0.2155026359235863,0.2155026359235863,prophet
621b4307-28a6-486e-9716-02435373d348,ilang,1.0,0.125,2.6787083953476825,2.38107412919794,arima
621b4307-28a6-486e-9716-02435373d348,ilang,1.0,0.125,5.363621160764814,4.7676632540131685,prophet
621b4307-28a6-486e-9716-02435373d348,inayangan,0.0,0.0,0.37071410828472395,0.37071410828472395,arima
621b4307-28a6-486e-9716-02435373d348,inayangan,0.0,0.0,0.7422868570701305,0.7422868570701305,prophet
621b4307-28a6-486e-9716-02435373d348,indangan,0.0,0.25,4.161564828486578,3.3292518627892624,arima
621b4307-28a6-486e-9716-02435373d348,indangan,0.0,0.25,8.332768589045337,6.666214871236269,prophet
621b4307-28a6-486e-9716-02435373d348,kap tomas monteverde sr,2.0,0.625,1.363271236918017,0.8389361457957029,arima
621b4307-28a6-486e-9716-02435373d348,kap tomas monteverde sr,2.0,0.625,2.729700055032093,1.679815418481288,prophet
621b4307-28a6-486e-9716-02435373d348,kilate,4.0,0.75,0.14350223546505442,0.08200127740860252,arima
621b4307-28a6-486e-9716-02435373d348,kilate,4.0,0.75,0.28733684789811503,0.1641924845132086,prophet
621b4307-28a6-486e-9716-02435373d348,lacson,0.0,0.0,0.8370963735461509,0.8370963735461509,arima
621b4307-28a6-486e-9716-02435373d348,lacson,0.0,0.0,1.6761316127390045,1.6761316127390045,prophet
621b4307-28a6-486e-9716-02435373d348,lamanan,1.0,0.375,0.3946311475288997,0.2870044709301089,arima
621b4307-28a6-486e-9716-02435373d348,lamanan,1.0,0.375,0.7901763317198165,0.5746736957962302,prophet
621b4307-28a6-486e-9716-02435373d348,lampianao,0.0,0.125,0.13154371584296656,0.11692774741597028,arima
621b4307-28a6-486e-9716-02435373d348,lampianao,0.0,0.125,0.26339211057327216,0.23412632050957527,prophet
621b4307-28a6-486e-9716-02435373d348,langub,1.0,0.125,0.38267262790681184,0.3401534470282772,arima
621b4307-28a6-486e-9716-02435373d348,langub,1.0,0.125,0.7662315943949735,0.6810947505733097,prophet
621b4307-28a6-486e-9716-02435373d348,lapu lapu,0.0,0.125,1.7339853452027412,1.541320306846881,arima
621b4307-28a6-486e-9716-02435373d348,lapu lapu,0.0,0.125,3.4719869121022238,3.08621058853531,prophet
621b4307-28a6-486e-9716-02435373d348,leon garcia sr,2.0,0.25,1.8416120218015317,1.4732896174412253,arima
621b4307-28a6-486e-9716-02435373d348,leon garcia sr,2.0,0.25,3.6874895480258094,2.9499916384206477,prophet
621b4307-28a6-486e-9716-02435373d348,lizada,0.0,0.25,2.75045951308021,2.200367610464168,arima
621b4307-28a6-486e-9716-02435373d348,lizada,0.0,0.25,5.507289584713872,4.405831667771098,prophet
621b4307-28a6-486e-9716-02435373d348,los amigos,5.0,1.125,1.45893939389472,0.6865597147739858,arima
621b4307-28a6-486e-9716-02435373d348,los amigos,5.0,1.125,2.9212579536308363,1.3747096252380406,prophet
621b4307-28a6-486e-9716-02435373d348,lubogan,3.0,0.625,2.3199528066850466,1.4276632656523363,arima
621b4307-28a6-486e-9716-02435373d348,lubogan,3.0,0.625,4.645279041019526,2.858633256012016,prophet
621b4307-28a6-486e-9716-02435373d348,lumiad,1.0,1.0,0.19133631395340592,0.09566815697670296,arima
621b4307-28a6-486e-9716-02435373d348,lumiad,1.0,1.0,0.38311579719748673,0.19155789859874336,prophet
621b4307-28a6-486e-9716-02435373d348,ma a,5.0,1.375,9.220018628629747,3.8821131067914725,arima
621b4307-28a6-486e-9716-02435373d348,ma a,5.0,1.375,18.46139247745389,7.773217885243744,prophet
621b4307-28a6-486e-9716-02435373d348,mabuhay,2.0,0.25,0.11958519622087868,0.09566815697670294,arima
621b4307-28a6-486e-9716-02435373d348,mabuhay,2.0,0.25,0.23944737324842919,0.19155789859874334,prophet
621b4307-28a6-486e-9716-02435373d348,magsaysay,0.0,0.0,0.20329483357549377,0.20329483357549377,arima
621b4307-28a6-486e-9716-02435373d348,magsaysay,0.0,0.0,0.40706053452232965,0.40706053452232965,prophet
621b4307-28a6-486e-9716-02435373d348,magtuod,0.0,0.0,0.4424652260172512,0.4424652260172512,arima
