Barangay_standardized,ds,local_forecast
cabantian,2028-01-03,1.8718986322001578
cabantian,2028-01-10,1.8719000798829315
cabantian,2028-01-17,1.8718993560415447
calinan,2023-01-02,1.9713395750364164
calinan,2023-01-09,1.9003060276003894
calinan,2023-01-16,1.7343694361423836
calinan,2023-01-23,1.5046062563310887
calinan,2023-01-30,1.2697153846105436
calinan,2023-02-06,1.186309437047
calinan,2023-02-13,1.377397049193803
calinan,2023-02-20,1.7354305111194965
calinan,2023-02-27,1.9540685847079962
calinan,2023-03-06,1.821905366785751
calinan,2023-03-13,1.4554830676792654
calinan,2023-03-20,1.1813394330734073
calinan,2023-03-27,1.1893223786597722
calinan,2023-04-03,1.35836939423588
calinan,2023-04-10,1.4418466604621356
calinan,2023-04-17,1.3606828355246698
calinan,2023-04-24,1.2451300120327617
calinan,2023-05-01,1.2146093322264162
calinan,2023-05-08,1.2229554117533614
calinan,2023-05-15,1.1800096229174555
calinan,2023-05-22,1.1562082480477045
calinan,2023-05-29,1.3420673418549844
calinan,2023-06-05,1.7710188976009102
calinan,2023-06-12,2.1783082211469162
calinan,2023-06-19,2.244723670058648
calinan,2023-06-26,1.9765914464071075
calinan,2023-07-03,1.7426950422725644
calinan,2023-07-10,1.8693716772945663
calinan,2023-07-17,2.2502906558263334
calinan,2023-07-24,2.4517741242931548
calinan,2023-07-31,2.2137845910181406
calinan,2023-08-07,1.7556837597439652
calinan,2023-08-14,1.5145997817745642
calinan,2023-08-21,1.6284732782381555
calinan,2023-08-28,1.7906911844525917
calinan,2023-09-04,1.6510701423335468
calinan,2023-09-11,1.2661408858334842
calinan,2023-09-18,1.03882934522457
calinan,2023-09-25,1.2173264013115674
calinan,2023-10-02,1.5716106257034745
calinan,2023-10-09,1.654805173208285
calinan,2023-10-16,1.3410682139535417
calinan,2023-10-23,0.9887668148879787
calinan,2023-10-30,1.0263774501631018
calinan,2023-11-06,1.4506088300654743
calinan,2023-11-13,1.8256831172145003
calinan,2023-11-20,1.7740412420904916
calinan,2023-11-27,1.3835652626752097
calinan,2023-12-04,1.085294825305144
calinan,2023-12-11,1.183912042807971
calinan,2023-12-18,1.5845086185020398
calinan,2023-12-25,1.966051765057659
calinan,2024-01-01,2.1229730154806092
calinan,2024-01-08,2.077061931579314
calinan,2024-01-15,1.9244280601010912
calinan,2024-01-22,1.704363053404345
calinan,2024-01-29,1.461226039999514
calinan,2024-02-05,1.3377193408750945
calinan,2024-02-12,1.4795253449030696
calinan,2024-02-19,1.8274052436923165
calinan,2024-02-26,2.093716864951567
calinan,2024-03-04,2.0258234650878273
calinan,2024-03-11,1.6790909457261838
calinan,2024-03-18,1.3662834151392922
calinan,2024-03-25,1.3243841406596513
calinan,2024-04-01,1.4835326842062564
calinan,2024-04-08,1.5955263677877645
calinan,2024-04-15,1.5381754802958516
calinan,2024-04-22,1.4162737350267613
calinan,2024-04-29,1.3692313685772521
calinan,2024-05-06,1.3792242950193452
calinan,2024-05-13,1.346358430493857
calinan,2024-05-20,1.3055854040102548
calinan,2024-05-27,1.4432216904925192
calinan,2024-06-03,1.8406115174321873
calinan,2024-06-10,2.2791889804583727
calinan,2024-06-17,2.4188818546592796
calinan,2024-06-24,2.190396234887542
calinan,2024-07-01,1.9183009360898713
calinan,2024-07-08,1.9738334157754283
calinan,2024-07-15,2.3373615533441754
calinan,2024-07-22,2.601826316640408
calinan,2024-07-29,2.439866507001537
calinan,2024-08-05,1.988194362692619
calinan,2024-08-12,1.6841816772768958
calinan,2024-08-19,1.7471799778189756
calinan,2024-08-26,1.9327747929443757
calinan,2024-09-02,1.857561836566983
calinan,2024-09-09,1.4914619618278178
calinan,2024-09-16,1.206227785913529
calinan,2024-09-23,1.3153623298715005
calinan,2024-09-30,1.6720715128465853
calinan,2024-10-07,1.8279301945547937
calinan,2024-10-14,1.5699724242162292
calinan,2024-10-21,1.1870859617108627
calinan,2024-10-28,1.1390491782901604
calinan,2024-11-04,1.5185407275221232
calinan,2024-11-11,1.9394095695684963
calinan,2024-11-18,1.9726937489642842
calinan,2024-11-25,1.615414070774831
calinan,2024-12-02,1.2686131089265187
calinan,2024-12-09,1.291733676891107
calinan,2024-12-16,1.6602497409028873
calinan,2024-12-23,2.067072422448399
calinan,2024-12-30,2.267964176760887
calinan,2025-01-06,2.2506511215435427
calinan,2025-01-13,2.1123382934557604
calinan,2025-01-20,1.903045154013199
calinan,2025-01-27,1.6564889514684897
calinan,2025-02-03,1.498192943725141
calinan,2025-02-10,1.5889373989293294
calinan,2025-02-17,1.9166966445130633
calinan,2025-02-24,2.22177932665849
calinan,2025-03-03,2.2200672616840205
calinan,2025-03-10,1.9040192421758073
calinan,2025-03-17,1.5608090213604084
calinan,2025-03-24,1.4663892409577328
calinan,2025-03-31,1.6067781189628738
calinan,2025-04-07,1.743094846734179
calinan,2025-04-14,1.7135229479919603
calinan,2025-04-21,1.5903282586205112
calinan,2025-04-28,1.525947419413781
calinan,2025-05-05,1.5336922542986968
calinan,2025-05-12,1.5119433225816477
calinan,2025-05-19,1.4609433941961527
calinan,2025-05-26,1.5535908873082063
calinan,2025-06-02,1.9119265022333436
calinan,2025-06-09,2.369731637601226
calinan,2025-06-16,2.580085427171441
calinan,2025-06-23,2.402648292929844
calinan,2025-06-30,2.105544989615547
calinan,2025-07-07,2.089310995222225
calinan,2025-07-14,2.42103507286187
calinan,2025-07-21,2.736854600368647
calinan,2025-07-28,2.6557851003707
calinan,2025-08-04,2.2260902330630374
calinan,2025-08-11,1.8669030413861392
calinan,2025-08-18,1.8702252885257424
calinan,2025-08-25,2.0654435936659494
calinan,2025-09-01,2.053526700915082
calinan,2025-09-08,1.7195356836402707
calinan,2025-09-15,1.3876246566673722
calinan,2025-09-22,1.422230247275744
calinan,2025-09-29,1.7654072882001115
calinan,2025-10-06,1.9863151685242304
calinan,2025-10-13,1.7943661418768808
calinan,2025-10-20,1.397208062401846
calinan,2025-10-27,1.2668161812798773
calinan,2025-11-03,1.5879133042246494
calinan,2025-11-10,2.0394724667817123
calinan,2025-11-17,2.1576770533987504
calinan,2025-11-24,1.8477532367144027
calinan,2025-12-01,1.464904190116594
calinan,2025-12-08,1.4113935934128765
calinan,2025-12-15,1.7369680273262176
calinan,2025-12-22,2.1608040375363085
calinan,2025-12-29,2.405707566043456
calinan,2026-01-05,2.4205917457445327
calinan,2026-01-12,2.298062910253689
calinan,2026-01-19,2.1002280348985694
calinan,2026-01-26,1.8544038503498173
calinan,2026-02-02,1.6671058865347408
calinan,2026-02-09,1.706673516469479
calinan,2026-02-16,2.0053647325511585
calinan,2026-02-23,2.339228677760442
calinan,2026-03-02,2.4033912927100545
calinan,2026-03-09,2.1281218904052865
calinan,2026-03-16,1.7641608154353292
calinan,2026-03-23,1.6165604564238352
calinan,2026-03-30,1.7296305466512307
calinan,2026-04-06,1.8846360497413017
calinan,2026-04-13,1.88565206731603
calinan,2026-04-20,1.7667250096120641
calinan,2026-04-27,1.6853455965272985
calinan,2026-05-04,1.6868945914728446
calinan,2026-05-11,1.676020149346824
calinan,2026-05-18,1.6210017181509055
calinan,2026-05-25,1.6733210369200933
calinan,2026-06-01,1.9870023165776083
calinan,2026-06-08,2.451777740469794
calinan,2026-06-15,2.7276689951380684
calinan,2026-06-22,2.6106596381624687
calinan,2026-06-29,2.302757094831727
calinan,2026-07-06,2.2172105080163393
calinan,2026-07-13,2.5042610747280887
calinan,2026-07-20,2.857908964690929
calinan,2026-07-27,2.8594453802062505
calinan,2026-08-03,2.4666302577390984
calinan,2026-08-10,2.0626169059351365
calinan,2026-08-17,2.000096304589413
calinan,2026-08-24,2.1906240774269183
calinan,2026-08-31,2.2378551660373387
calinan,2026-09-07,1.947544281772287
calinan,2026-09-14,1.582013514400594
calinan,2026-09-21,1.5400947962241713
calinan,2026-09-28,1.854417784811823
calinan,2026-10-05,2.130002247061412
calinan,2026-10-12,2.0114020255011655
calinan,2026-10-19,1.6167173755298059
calinan,2026-10-26,1.4105264386330083
calinan,2026-11-02,1.661873677792467
calinan,2026-11-09,2.1277722630161526
calinan,2026-11-16,2.3276488378718723
calinan,2026-11-23,2.0776529237189405
calinan,2026-11-30,1.6727847911523808
calinan,2026-12-07,1.544119575749757
calinan,2026-12-14,1.8167547841146452
calinan,2026-12-21,2.2481154727943884
calinan,2026-12-28,2.5357127252053324
calinan,2027-01-04,2.5863102329514436
calinan,2027-01-11,2.481530404869886
calinan,2027-01-18,2.2956174201237043
calinan,2027-01-25,2.0539417964984485
calinan,2027-02-01,1.843631984917334
calinan,2027-02-08,1.8334587418331239
calinan,2027-02-15,2.095426406508905
calinan,2027-02-22,2.4473770025301764
calinan,2027-03-01,2.574917571168632
calinan,2027-03-08,2.349235708250712
calinan,2027-03-15,1.9752164021608167
calinan,2027-03-22,1.7758428143872065
calinan,2027-03-29,1.8537251492733016
calinan,2027-04-05,2.02053845171234
calinan,2027-04-12,2.0535842431868323
calinan,2027-04-19,1.9447003159863558
calinan,2027-04-26,1.847854503186722
calinan,2027-05-03,1.8395011790083862
calinan,2027-05-10,1.8380849101415808
calinan,2027-05-17,1.7844338046932817
calinan,2027-05-24,1.802192882659574
calinan,2027-05-31,2.0676325828041278
calinan,2027-06-07,2.527415258907934
calinan,2027-06-14,2.861482340276125
calinan,2027-06-21,2.8119183789112716
calinan,2027-06-28,2.5078526411358233
calinan,2027-07-05,2.3583930067036554
calinan,2027-07-12,2.5899642857248226
calinan,2027-07-19,2.9665807313317742
calinan,2027-07-26,3.0492214221087734
calinan,2027-08-02,2.706910321085599
calinan,2027-08-09,2.2705867421847548
calinan,2027-08-16,2.1389894610627738
calinan,2027-08-23,2.3106064057991382
calinan,2027-08-30,2.410000284084518
calinan,2027-09-06,2.172724624120883
calinan,2027-09-13,1.7878514433685058
calinan,2027-09-20,1.6706444211832328
calinan,2027-09-27,1.9420776184922728
calinan,2027-10-04,2.259663388877622
calinan,2027-10-11,2.2185673181068064
calinan,2027-10-18,1.8428365501508255
calinan,2027-10-25,1.5703934131915724
calinan,2027-11-01,1.7433942893674663
calinan,2027-11-08,2.2066748813671375
calinan,2027-11-15,2.481823253550995
calinan,2027-11-22,2.302227492249778
calinan,2027-11-29,1.8904244057134223
calinan,2027-12-06,1.6907409140924656
calinan,2027-12-13,1.9017325670340832
calinan,2027-12-20,2.3301707668788234
calinan,2027-12-27,2.6576516791370217
calinan,2028-01-03,2.747161814388924
calinan,2028-01-10,2.6626068782681878
calinan,2028-01-17,2.489028895908534
catalunan grande,2023-01-02,1.8755799838639795
catalunan grande,2023-01-09,1.8916741394092287
catalunan grande,2023-01-16,1.7708581607966203
catalunan grande,2023-01-23,1.7940597269851846
catalunan grande,2023-01-30,1.8496644881859892
catalunan grande,2023-02-06,1.8672535433640107
catalunan grande,2023-02-13,1.8785947848322095
catalunan grande,2023-02-20,1.8927953959901873
catalunan grande,2023-02-27,1.9066889813894292
catalunan grande,2023-03-06,1.9173647391975277
catalunan grande,2023-03-13,1.9265522921726068
catalunan grande,2023-03-20,1.934620975422662
catalunan grande,2023-03-27,1.9416873927178866
catalunan grande,2023-04-03,1.947733895396895
catalunan grande,2023-04-10,1.9529711579643343
catalunan grande,2023-04-17,1.9575020901977869
catalunan grande,2023-04-24,1.961427300027605
catalunan grande,2023-05-01,1.964819031186412
catalunan grande,2023-05-08,1.967754109550813
catalunan grande,2023-05-15,1.9702927931584084
catalunan grande,2023-05-22,1.9724893661262113
catalunan grande,2023-05-29,1.9743892986745553
catalunan grande,2023-06-05,1.9760329817427251
catalunan grande,2023-06-12,1.9774548395587235
catalunan grande,2023-06-19,1.9786848862446378
catalunan grande,2023-06-26,1.9797489466147105
catalunan grande,2023-07-03,1.9806694466688657
catalunan grande,2023-07-10,1.9814657419691575
catalunan grande,2023-07-17,1.98215459900127
catalunan grande,2023-07-24,1.9827505092989488
catalunan grande,2023-07-31,1.9832660164098217
catalunan grande,2023-08-07,1.983711967515854
catalunan grande,2023-08-14,1.9840977482911182
catalunan grande,2023-08-21,1.9844314768915021
catalunan grande,2023-08-28,1.9847201767570963
catalunan grande,2023-09-04,1.9849699233346287
catalunan grande,2023-09-11,1.9851859725183956
catalunan grande,2023-09-18,1.9853728709414322
catalunan grande,2023-09-25,1.9855345518320822
catalunan grande,2023-10-02,1.9856744176915218
catalunan grande,2023-10-09,1.9857954119501855
catalunan grande,2023-10-16,1.9859000808828027
catalunan grande,2023-10-23,1.9859906272093069
catalunan grande,2023-10-30,1.9860689564417418
catalunan grande,2023-11-06,1.986136716989674
catalunan grande,2023-11-13,1.9861953348478198
catalunan grande,2023-11-20,1.9862460436069456
catalunan grande,2023-11-27,1.9862899104135607
catalunan grande,2023-12-04,1.9863278584280253
catalunan grande,2023-12-11,1.9863606862518832
catalunan grande,2023-12-18,1.9863890847342531
catalunan grande,2023-12-25,1.9864136515104174
catalunan grande,2024-01-01,1.9864349035788675
catalunan grande,2024-01-08,1.986453288181322
catalunan grande,2024-01-15,1.9864691922147681
catalunan grande,2024-01-22,1.9864829503735573
catalunan grande,2024-01-29,1.9864948521929235
catalunan grande,2024-02-05,1.9865051481421419
catalunan grande,2024-02-12,1.986514054895558
catalunan grande,2024-02-19,1.9865217598924203
catalunan grande,2024-02-26,1.9865284252814654
catalunan grande,2024-03-04,1.986534191333278
catalunan grande,2024-03-11,1.986539179392231
catalunan grande,2024-03-18,1.9865434944301337
catalunan grande,2024-03-25,1.9865472272553224
catalunan grande,2024-04-01,1.9865504564236873
catalunan grande,2024-04-08,1.986553249891852
catalunan grande,2024-04-15,1.9865556664472948
catalunan grande,2024-04-22,1.9865577569455077
catalunan grande,2024-04-29,1.986559565380234
catalunan grande,2024-05-06,1.9865611298092953
catalunan grande,2024-05-13,1.986562483155509
catalunan grande,2024-05-20,1.9865636538995322
catalunan grande,2024-05-27,1.9865646666792292
catalunan grande,2024-06-03,1.9865655428081643
catalunan grande,2024-06-10,1.986566300724139
catalunan grande,2024-06-17,1.9865669563772075
catalunan grande,2024-06-24,1.9865675235653397
catalunan grande,2024-07-01,1.9865680142247948
catalunan grande,2024-07-08,1.9865684386813154
catalunan grande,2024-07-15,1.9865688058674276
catalunan grande,2024-07-22,1.9865691235104235
catalunan grande,2024-07-29,1.9865693982949801
catalunan grande,2024-08-05,1.986569636003834
catalunan grande,2024-08-12,1.986569841639478
catalunan grande,2024-08-19,1.9865700195294358
catalunan grande,2024-08-26,1.9865701734173347
catalunan grande,2024-09-02,1.9865703065416866
catalunan grande,2024-09-09,1.9865704217040432
catalunan grande,2024-09-16,1.986570521327953
catalunan grande,2024-09-23,1.9865706075099627
catalunan grande,2024-09-30,1.986570682063741
catalunan grande,2024-10-07,1.9865707465582427
catalunan grande,2024-10-14,1.986570802350731
catalunan grande,2024-10-21,1.986570850615337
catalunan grande,2024-10-28,1.9865708923677716
catalunan grande,2024-11-04,1.9865709284866986
catalunan grande,2024-11-11,1.9865709597322274
catalunan grande,2024-11-18,1.9865709867619081
catalunan grande,2024-11-25,1.9865710101445702
catalunan grande,2024-12-02,1.9865710303722928
catalunan grande,2024-12-09,1.9865710478707608
catalunan grande,2024-12-16,1.9865710630082227
catalunan grande,2024-12-23,1.9865710761032407
catalunan grande,2024-12-30,1.9865710874313947
catalunan grande,2025-01-06,1.986571097231081
catalunan grande,2025-01-13,1.9865711057085305
catalunan grande,2025-01-20,1.9865711130421482
catalunan grande,2025-01-27,1.9865711193862667
catalunan grande,2025-02-03,1.9865711248743958
catalunan grande,2025-02-10,1.9865711296220314
catalunan grande,2025-02-17,1.9865711337290852
catalunan grande,2025-02-24,1.986571137281989
catalunan grande,2025-03-03,1.986571140355512
catalunan grande,2025-03-10,1.9865711430143356
catalunan grande,2025-03-17,1.9865711453144135
catalunan grande,2025-03-24,1.98657114730415
catalunan grande,2025-03-31,1.9865711490254185
catalunan grande,2025-04-07,1.9865711505144423
catalunan grande,2025-04-14,1.9865711518025575
catalunan grande,2025-04-21,1.986571152916872
catalunan grande,2025-04-28,1.9865711538808357
catalunan grande,2025-05-05,1.9865711547147353
catalunan grande,2025-05-12,1.98657115543612
catalunan grande,2025-05-19,1.9865711560601707
catalunan grande,2025-05-26,1.9865711566000206
catalunan grande,2025-06-02,1.9865711570670301
catalunan grande,2025-06-09,1.9865711574710279
catalunan grande,2025-06-16,1.9865711578205159
catalunan grande,2025-06-23,1.9865711581228485
catalunan grande,2025-06-30,1.9865711583843884
catalunan grande,2025-07-07,1.9865711586106398
catalunan grande,2025-07-14,1.9865711588063637
catalunan grande,2025-07-21,1.9865711589756796
catalunan grande,2025-07-28,1.98657115912215
catalunan grande,2025-08-04,1.9865711592488577
catalunan grande,2025-08-11,1.9865711593584694
catalunan grande,2025-08-18,1.9865711594532915
catalunan grande,2025-08-25,1.9865711595353197
catalunan grande,2025-09-01,1.9865711596062798
catalunan grande,2025-09-08,1.9865711596676658
catalunan grande,2025-09-15,1.9865711597207691
catalunan grande,2025-09-22,1.9865711597667075
catalunan grande,2025-09-29,1.9865711598064475
catalunan grande,2025-10-06,1.9865711598408253
catalunan grande,2025-10-13,1.9865711598705649
catalunan grande,2025-10-20,1.9865711598962918
catalunan grande,2025-10-27,1.9865711599185474
catalunan grande,2025-11-03,1.9865711599378
catalunan grande,2025-11-10,1.986571159954455
catalunan grande,2025-11-17,1.986571159968863
catalunan grande,2025-11-24,1.9865711599813265
catalunan grande,2025-12-01,1.9865711599921088
catalunan grande,2025-12-08,1.9865711600014362
catalunan grande,2025-12-15,1.9865711600095048
catalunan grande,2025-12-22,1.986571160016485
catalunan grande,2025-12-29,1.9865711600225233
catalunan grande,2026-01-05,1.986571160027747
catalunan grande,2026-01-12,1.9865711600322657
catalunan grande,2026-01-19,1.9865711600361748
catalunan grande,2026-01-26,1.9865711600395566
catalunan grande,2026-02-02,1.9865711600424818
catalunan grande,2026-02-09,1.9865711600450127
catalunan grande,2026-02-16,1.9865711600472018
catalunan grande,2026-02-23,1.9865711600490958
catalunan grande,2026-03-02,1.986571160050734
catalunan grande,2026-03-09,1.9865711600521512
catalunan grande,2026-03-16,1.9865711600533773
catalunan grande,2026-03-23,1.9865711600544378
catalunan grande,2026-03-30,1.9865711600553553
catalunan grande,2026-04-06,1.986571160056149
catalunan grande,2026-04-13,1.9865711600568356
catalunan grande,2026-04-20,1.9865711600574296
catalunan grande,2026-04-27,1.9865711600579434
catalunan grande,2026-05-04,1.986571160058388
catalunan grande,2026-05-11,1.9865711600587725
catalunan grande,2026-05-18,1.9865711600591052
catalunan grande,2026-05-25,1.986571160059393
catalunan grande,2026-06-01,1.9865711600596418
catalunan grande,2026-06-08,1.9865711600598572
catalunan grande,2026-06-15,1.9865711600600435
catalunan grande,2026-06-22,1.9865711600602047
catalunan grande,2026-06-29,1.9865711600603442
catalunan grande,2026-07-06,1.9865711600604647
catalunan grande,2026-07-13,1.9865711600605693
catalunan grande,2026-07-20,1.9865711600606595
catalunan grande,2026-07-27,1.9865711600607374
catalunan grande,2026-08-03,1.986571160060805
catalunan grande,2026-08-10,1.9865711600608633
catalunan grande,2026-08-17,1.986571160060914
catalunan grande,2026-08-24,1.9865711600609577
catalunan grande,2026-08-31,1.9865711600609957
catalunan grande,2026-09-07,1.986571160061028
catalunan grande,2026-09-14,1.9865711600610565
catalunan grande,2026-09-21,1.986571160061081
catalunan grande,2026-09-28,1.9865711600611022
catalunan grande,2026-10-05,1.9865711600611204
catalunan grande,2026-10-12,1.9865711600611364
catalunan grande,2026-10-19,1.98657116006115
catalunan grande,2026-10-26,1.9865711600611622
catalunan grande,2026-11-02,1.9865711600611724
catalunan grande,2026-11-09,1.986571160061181
catalunan grande,2026-11-16,1.9865711600611888
catalunan grande,2026-11-23,1.9865711600611955
catalunan grande,2026-11-30,1.9865711600612013
catalunan grande,2026-12-07,1.9865711600612062
catalunan grande,2026-12-14,1.9865711600612104
catalunan grande,2026-12-21,1.9865711600612141
