run_id,view_mode,queue_type,weeks_to_sum,baseline_weeks,epsilon,ranking_formula_version,model_name,rank,barangay,actual_cases_past_W,past_8w_avg,baseline_expected_W,forecast_cases_next_W,surge_ratio,surge_eligible,baseline_eligible,priority_eligible,baseline_weeks_used,nonzero_weeks_8w,rank_reason
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,77,mulig,1.0,0.11538461538461539,0.46153846153846156,2.995916810731937,2.04983781786922,True,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,78,new valencia,1.0,0.038461538461538464,0.15384615384615385,0.9586933794342198,0.8308675955096573,False,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,79,pampanga,1.0,0.3076923076923077,1.2307692307692308,4.194283535024711,1.8801960674248706,True,True,True,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,80,sirib,1.0,0.19230769230769232,0.7692307692307693,6.5910169836102614,3.7253574255188435,True,False,False,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,81,tacunan,1.0,0.5,2.0,9.826607139200753,3.2755357130669176,True,True,True,26,3,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,82,tamugan,1.0,0.19230769230769232,0.7692307692307693,4.074446862595434,2.302948226684376,True,False,False,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,83,tawan tawan,1.0,0.46153846153846156,1.8461538461538463,4.314120207453989,1.5157719647811312,True,True,True,26,3,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,84,waan,1.0,0.07692307692307693,0.3076923076923077,1.4380400691513298,1.0996776999392521,False,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,85,wilfredo aquino,1.0,0.19230769230769232,0.7692307692307693,2.756243465873382,1.5578767415806074,True,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,86,wines,1.0,0.19230769230769232,0.7692307692307693,2.756243465873382,1.5578767415806074,True,False,False,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,87,alambre,0.0,0.11538461538461539,0.46153846153846156,1.7975500864391618,1.2299026907215316,False,False,False,26,1,High recent observed burden (past W: 0.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,88,alfonso angliongto sr,0.0,0.5,2.0,6.231506966322429,2.077168988774143,True,True,True,26,1,High recent observed burden (past W: 0.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,89,angalan,0.0,0.11538461538461539,0.46153846153846156,1.198366724292775,0.819935127147688,False,False,False,26,2,High recent observed burden (past W: 0.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,90,atan awe,0.0,0.0,0.0,0.23967334485855496,0.23967334485855496,False,False,False,26,0,High recent observed burden (past W: 0.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,91,baganihan,0.0,0.0,0.0,0.35951001728783244,0.35951001728783244,False,False,False,26,0,High recent observed burden (past W: 0.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,92,bago aplaya,0.0,0.3076923076923077,1.2307692307692308,4.314120207453989,1.9339159550655813,True,True,True,26,1,High recent observed burden (past W: 0.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,93,bago oshiro,0.0,0.11538461538461539,0.46153846153846156,2.6364067934441047,1.8038572797249135,True,False,False,26,0,High recent observed burden (past W: 0.00)
