Barangay_key,train_weeks,nonzero_weeks,total_cases,eligible_local,eligibility_reason,run_id
barangay 38 d,394,44,50.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 39 d,394,50,54.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 4 a,394,33,39.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 40 d,394,34,40.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 5 a,394,177,262.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 6 a,394,31,40.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 7 a,394,79,106.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 8 a,394,136,208.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
barangay 9 a,394,119,172.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
bato,394,117,177.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
bayabas,394,35,46.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
biao escuela,394,37,43.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
biao guianga,394,47,54.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
biao joaquin,394,27,39.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
binugao,394,133,197.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
bucana,394,347,1353.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
buda,394,38,52.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
buhangin,394,345,1355.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
bunawan,394,205,416.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
cabantian,394,315,921.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
cadalian,394,47,53.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
calinan,394,243,510.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
callawa,394,43,52.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
camansi,394,11,11.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
carmen,394,36,48.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
catalunan grande,394,304,922.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
catalunan pequeno,394,253,567.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
catigan,394,41,44.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
cawayan,394,36,48.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
centro,394,137,197.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
colosas,394,10,10.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
communal,394,188,302.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
crossing bayabas,394,125,199.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
dacudao,394,95,174.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
dalag,394,11,12.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
dalagdag,394,9,9.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
daliao,394,226,507.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
daliaon plantation,394,43,49.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
datu salumay,394,18,24.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
dominga,394,18,21.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
dumoy,394,184,341.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
eden,394,53,73.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
fatima,394,11,12.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
gatungan,394,22,29.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
gov paciano bangoy,394,102,128.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
gov vicente duterte,394,100,125.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
gumalang,394,83,138.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
